date,year,month_num,day,var,atemp,date2,allyears,extreme
2009-03-10,2009,3,10,max,62.06,1980-03-10,65.633,84.02
2010-03-10,2010,3,10,max,55.94,1980-03-10,65.633,84.02
2011-03-10,2011,3,10,max,60.98,1980-03-10,65.633,84.02
2012-03-09,2012,3,9,max,64.94,1980-03-09,64.247,86
2013-03-10,2013,3,10,max,75.92,1980-03-10,65.633,84.02
2014-03-10,2014,3,10,max,66.92,1980-03-10,65.633,84.02
2015-03-10,2015,3,10,max,69.8,1980-03-10,65.633,84.02
2016-03-09,2016,3,9,max,60.08,1980-03-09,64.247,86
2017-03-10,2017,3,10,max,75.92,1980-03-10,65.633,84.02
2018-03-10,2018,3,10,max,68,1980-03-10,65.633,84.02
2019-03-10,2019,3,10,max,59,1980-03-10,65.633,84.02
2020-03-09,2020,3,9,max,77,1980-03-09,64.247,86
2021-03-10,2021,3,10,max,48.02,1980-03-10,65.633,84.02
2022-03-10,2022,3,10,max,68,1980-03-10,65.633,84.02
2003-03-11,2003,3,11,max,69.8,1980-03-11,68.855,87.08
2004-03-10,2004,3,10,max,78.8,1980-03-10,65.633,84.02
2005-03-11,2005,3,11,max,84.02,1980-03-11,68.855,87.08
2006-03-11,2006,3,11,max,48.92,1980-03-11,68.855,87.08
2007-03-11,2007,3,11,max,87.08,1980-03-11,68.855,87.08
2008-03-10,2008,3,10,max,73.04,1980-03-10,65.633,84.02
2009-03-11,2009,3,11,max,66.02,1980-03-11,68.855,87.08
2010-03-11,2010,3,11,max,57.92,1980-03-11,68.855,87.08
2011-03-11,2011,3,11,max,62.06,1980-03-11,68.855,87.08
2012-03-10,2012,3,10,max,57.02,1980-03-10,65.633,84.02
2013-03-11,2013,3,11,max,78.98,1980-03-11,68.855,87.08
2014-03-11,2014,3,11,max,69.08,1980-03-11,68.855,87.08
2015-03-11,2015,3,11,max,62.6,1980-03-11,68.855,87.08
2016-03-10,2016,3,10,max,53.96,1980-03-10,65.633,84.02
2017-03-11,2017,3,11,max,73.04,1980-03-11,68.855,87.08
2018-03-11,2018,3,11,max,73.04,1980-03-11,68.855,87.08
2019-03-11,2019,3,11,max,68,1980-03-11,68.855,87.08
2020-03-10,2020,3,10,max,71.96,1980-03-10,65.633,84.02
2021-03-11,2021,3,11,max,62.96,1980-03-11,68.855,87.08
2022-03-11,2022,3,11,max,73.04,1980-03-11,68.855,87.08
2003-03-12,2003,3,12,max,66.2,1980-03-12,67.676,84.2
2004-03-11,2004,3,11,max,82.4,1980-03-11,68.855,87.08
2005-03-12,2005,3,12,max,78.98,1980-03-12,67.676,84.2
2006-03-12,2006,3,12,max,42.98,1980-03-12,67.676,84.2
2007-03-12,2007,3,12,max,78.98,1980-03-12,67.676,84.2
2008-03-11,2008,3,11,max,68,1980-03-11,68.855,87.08
2009-03-12,2009,3,12,max,73.04,1980-03-12,67.676,84.2
2010-03-12,2010,3,12,max,51.08,1980-03-12,67.676,84.2
2011-03-12,2011,3,12,max,57.02,1980-03-12,67.676,84.2
2012-03-11,2012,3,11,max,57.02,1980-03-11,68.855,87.08
2013-03-12,2013,3,12,max,73.94,1980-03-12,67.676,84.2
2014-03-12,2014,3,12,max,73.94,1980-03-12,67.676,84.2
2015-03-12,2015,3,12,max,75.2,1980-03-12,67.676,84.2
2016-03-11,2016,3,11,max,53.06,1980-03-11,68.855,87.08
2017-03-12,2017,3,12,max,82.04,1980-03-12,67.676,84.2
2018-03-12,2018,3,12,max,68,1980-03-12,67.676,84.2
2019-03-12,2019,3,12,max,62.96,1980-03-12,67.676,84.2
2020-03-11,2020,3,11,max,80.06,1980-03-11,68.855,87.08
2021-03-12,2021,3,12,max,69.98,1980-03-12,67.676,84.2
2022-03-12,2022,3,12,max,69.98,1980-03-12,67.676,84.2
2003-03-13,2003,3,13,max,60.8,1980-03-13,66.065,82.4
2004-03-12,2004,3,12,max,84.2,1980-03-12,67.676,84.2
2005-03-13,2005,3,13,max,77,1980-03-13,66.065,82.4
2006-03-13,2006,3,13,max,48.92,1980-03-13,66.065,82.4
2007-03-13,2007,3,13,max,80.06,1980-03-13,66.065,82.4
2008-03-12,2008,3,12,max,66.02,1980-03-12,67.676,84.2
2009-03-13,2009,3,13,max,69.98,1980-03-13,66.065,82.4
2010-03-13,2010,3,13,max,55.94,1980-03-13,66.065,82.4
2011-03-13,2011,3,13,max,55.04,1980-03-13,66.065,82.4
2012-03-12,2012,3,12,max,51.98,1980-03-12,67.676,84.2
2013-03-13,2013,3,13,max,75.92,1980-03-13,66.065,82.4
2014-03-13,2014,3,13,max,75.02,1980-03-13,66.065,82.4
2015-03-13,2015,3,13,max,75.2,1980-03-13,66.065,82.4
2016-03-12,2016,3,12,max,55.94,1980-03-12,67.676,84.2
2017-03-13,2017,3,13,max,78.98,1980-03-13,66.065,82.4
2018-03-13,2018,3,13,max,60.98,1980-03-13,66.065,82.4
2019-03-13,2019,3,13,max,62.06,1980-03-13,66.065,82.4
2020-03-12,2020,3,12,max,71.06,1980-03-12,67.676,84.2
2021-03-13,2021,3,13,max,66.02,1980-03-13,66.065,82.4
2022-03-13,2022,3,13,max,64.94,1980-03-13,66.065,82.4
2003-03-14,2003,3,14,max,60.8,1980-03-14,65.246,84.2
2004-03-13,2004,3,13,max,82.4,1980-03-13,66.065,82.4
2005-03-14,2005,3,14,max,71.96,1980-03-14,65.246,84.2
2006-03-14,2006,3,14,max,50,1980-03-14,65.246,84.2
2007-03-14,2007,3,14,max,80.06,1980-03-14,65.246,84.2
2008-03-13,2008,3,13,max,59,1980-03-13,66.065,82.4
2009-03-14,2009,3,14,max,55.94,1980-03-14,65.246,84.2
2010-03-14,2010,3,14,max,69.08,1980-03-14,65.246,84.2
2011-03-14,2011,3,14,max,60.08,1980-03-14,65.246,84.2
2012-03-13,2012,3,13,max,55.04,1980-03-13,66.065,82.4
2013-03-14,2013,3,14,max,73.94,1980-03-14,65.246,84.2
2014-03-14,2014,3,14,max,75.92,1980-03-14,65.246,84.2
2015-03-14,2015,3,14,max,69.8,1980-03-14,65.246,84.2
2016-03-13,2016,3,13,max,62.96,1980-03-13,66.065,82.4
2017-03-14,2017,3,14,max,75.92,1980-03-14,65.246,84.2
2018-03-14,2018,3,14,max,53.96,1980-03-14,65.246,84.2
2019-03-14,2019,3,14,max,69.08,1980-03-14,65.246,84.2
2020-03-13,2020,3,13,max,55.04,1980-03-13,66.065,82.4
2021-03-14,2021,3,14,max,50,1980-03-14,65.246,84.2
2022-03-14,2022,3,14,max,69.08,1980-03-14,65.246,84.2
2003-03-15,2003,3,15,max,60.8,1980-03-15,65.309,86
2004-03-14,2004,3,14,max,84.2,1980-03-14,65.246,84.2
2005-03-15,2005,3,15,max,69.98,1980-03-15,65.309,86
2006-03-15,2006,3,15,max,53.06,1980-03-15,65.309,86
2007-03-15,2007,3,15,max,86,1980-03-15,65.309,86
2008-03-14,2008,3,14,max,57.02,1980-03-14,65.246,84.2
2009-03-15,2009,3,15,max,55.04,1980-03-15,65.309,86
2010-03-15,2010,3,15,max,66.02,1980-03-15,65.309,86
2011-03-15,2011,3,15,max,55.94,1980-03-15,65.309,86
2012-03-14,2012,3,14,max,59,1980-03-14,65.246,84.2
2013-03-15,2013,3,15,max,77,1980-03-15,65.309,86
2014-03-15,2014,3,15,max,78.98,1980-03-15,65.309,86
2015-03-15,2015,3,15,max,66.2,1980-03-15,65.309,86
2016-03-14,2016,3,14,max,68,1980-03-14,65.246,84.2
2017-03-15,2017,3,15,max,64.04,1980-03-15,65.309,86
2018-03-15,2018,3,15,max,46.94,1980-03-15,65.309,86
2019-03-15,2019,3,15,max,73.04,1980-03-15,65.309,86
2020-03-14,2020,3,14,max,51.08,1980-03-14,65.246,84.2
2021-03-15,2021,3,15,max,53.96,1980-03-15,65.309,86
2022-03-15,2022,3,15,max,62.96,1980-03-15,65.309,86
2003-03-16,2003,3,16,max,57.2,1980-03-16,66.263,87.8
2004-03-15,2004,3,15,max,84.2,1980-03-15,65.309,86
2005-03-16,2005,3,16,max,60.08,1980-03-16,66.263,87.8
2006-03-16,2006,3,16,max,53.06,1980-03-16,66.263,87.8
2007-03-16,2007,3,16,max,80.96,1980-03-16,66.263,87.8
2008-03-15,2008,3,15,max,62.96,1980-03-15,65.309,86
2009-03-16,2009,3,16,max,62.96,1980-03-16,66.263,87.8
2010-03-16,2010,3,16,max,69.08,1980-03-16,66.263,87.8
2011-03-16,2011,3,16,max,59,1980-03-16,66.263,87.8
2012-03-15,2012,3,15,max,57.02,1980-03-15,65.309,86
2013-03-16,2013,3,16,max,75.92,1980-03-16,66.263,87.8
2014-03-16,2014,3,16,max,73.94,1980-03-16,66.263,87.8
2015-03-16,2015,3,16,max,64.4,1980-03-16,66.263,87.8
2016-03-15,2016,3,15,max,77,1980-03-15,65.309,86
2017-03-16,2017,3,16,max,66.92,1980-03-16,66.263,87.8
2018-03-16,2018,3,16,max,55.04,1980-03-16,66.263,87.8
2019-03-16,2019,3,16,max,73.04,1980-03-16,66.263,87.8
2020-03-15,2020,3,15,max,55.04,1980-03-15,65.309,86
2021-03-16,2021,3,16,max,57.02,1980-03-16,66.263,87.8
2022-03-16,2022,3,16,max,73.94,1980-03-16,66.263,87.8
2003-03-17,2003,3,17,max,62.6,1980-03-17,66.587,82.04
2004-03-16,2004,3,16,max,87.8,1980-03-16,66.263,87.8
2005-03-17,2005,3,17,max,59,1980-03-17,66.587,82.04
2006-03-17,2006,3,17,max,59,1980-03-17,66.587,82.04
2007-03-17,2007,3,17,max,82.04,1980-03-17,66.587,82.04
2008-03-16,2008,3,16,max,71.96,1980-03-16,66.263,87.8
2009-03-17,2009,3,17,max,64.94,1980-03-17,66.587,82.04
2010-03-17,2010,3,17,max,78.98,1980-03-17,66.587,82.04
2011-03-17,2011,3,17,max,55.04,1980-03-17,66.587,82.04
2012-03-16,2012,3,16,max,57.92,1980-03-16,66.263,87.8
2013-03-17,2013,3,17,max,69.98,1980-03-17,66.587,82.04
2014-03-17,2014,3,17,max,64.94,1980-03-17,66.587,82.04
2015-03-17,2015,3,17,max,73.4,1980-03-17,66.587,82.04
2016-03-16,2016,3,16,max,80.96,1980-03-16,66.263,87.8
2017-03-17,2017,3,17,max,71.96,1980-03-17,66.587,82.04
2018-03-17,2018,3,17,max,55.94,1980-03-17,66.587,82.04
2019-03-17,2019,3,17,max,73.04,1980-03-17,66.587,82.04
2020-03-16,2020,3,16,max,44.06,1980-03-16,66.263,87.8
2021-03-17,2021,3,17,max,59,1980-03-17,66.587,82.04
2022-03-17,2022,3,17,max,71.06,1980-03-17,66.587,82.04
2003-03-18,2003,3,18,max,66.2,1980-03-18,66.191,78.8
2004-03-17,2004,3,17,max,78.8,1980-03-17,66.587,82.04
2005-03-18,2005,3,18,max,62.06,1980-03-18,66.191,78.8
2006-03-18,2006,3,18,max,59,1980-03-18,66.191,78.8
2007-03-18,2007,3,18,max,77,1980-03-18,66.191,78.8
2008-03-17,2008,3,17,max,73.04,1980-03-17,66.587,82.04
2009-03-18,2009,3,18,max,73.94,1980-03-18,66.191,78.8
2010-03-18,2010,3,18,max,75.02,1980-03-18,66.191,78.8
2011-03-18,2011,3,18,max,50,1980-03-18,66.191,78.8
2012-03-17,2012,3,17,max,53.96,1980-03-17,66.587,82.04
2013-03-18,2013,3,18,max,69.08,1980-03-18,66.191,78.8
2014-03-18,2014,3,18,max,71.06,1980-03-18,66.191,78.8
2015-03-18,2015,3,18,max,78.8,1980-03-18,66.191,78.8
2016-03-17,2016,3,17,max,75.02,1980-03-17,66.587,82.04
2017-03-18,2017,3,18,max,64.94,1980-03-18,66.191,78.8
2018-03-18,2018,3,18,max,59,1980-03-18,66.191,78.8
2019-03-18,2019,3,18,max,75.92,1980-03-18,66.191,78.8
2020-03-17,2020,3,17,max,50,1980-03-17,66.587,82.04
2021-03-18,2021,3,18,max,51.98,1980-03-18,66.191,78.8
2022-03-18,2022,3,18,max,71.96,1980-03-18,66.191,78.8
2003-03-19,2003,3,19,max,60.8,1980-03-19,65.867,82.4
2004-03-18,2004,3,18,max,77,1980-03-18,66.191,78.8
2005-03-19,2005,3,19,max,57.92,1980-03-19,65.867,82.4
2006-03-19,2006,3,19,max,60.08,1980-03-19,65.867,82.4
2007-03-19,2007,3,19,max,69.98,1980-03-19,65.867,82.4
2008-03-18,2008,3,18,max,59,1980-03-18,66.191,78.8
2009-03-19,2009,3,19,max,73.94,1980-03-19,65.867,82.4
2010-03-19,2010,3,19,max,80.06,1980-03-19,65.867,82.4
2011-03-19,2011,3,19,max,46.94,1980-03-19,65.867,82.4
2012-03-18,2012,3,18,max,48.92,1980-03-18,66.191,78.8
2013-03-19,2013,3,19,max,64.94,1980-03-19,65.867,82.4
2014-03-19,2014,3,19,max,71.96,1980-03-19,65.867,82.4
2015-03-19,2015,3,19,max,82.4,1980-03-19,65.867,82.4
2016-03-18,2016,3,18,max,71.96,1980-03-18,66.191,78.8
2017-03-19,2017,3,19,max,66.92,1980-03-19,65.867,82.4
2018-03-19,2018,3,19,max,64.04,1980-03-19,65.867,82.4
2019-03-19,2019,3,19,max,71.96,1980-03-19,65.867,82.4
2020-03-18,2020,3,18,max,60.98,1980-03-18,66.191,78.8
2021-03-19,2021,3,19,max,57.92,1980-03-19,65.867,82.4
2022-03-19,2022,3,19,max,62.06,1980-03-19,65.867,82.4
2003-03-20,2003,3,20,max,62.6,1980-03-20,64.076,82.4
2004-03-19,2004,3,19,max,82.4,1980-03-19,65.867,82.4
2005-03-20,2005,3,20,max,53.96,1980-03-20,64.076,82.4
2006-03-20,2006,3,20,max,44.96,1980-03-20,64.076,82.4
2007-03-20,2007,3,20,max,64.94,1980-03-20,64.076,82.4
2008-03-19,2008,3,19,max,64.04,1980-03-19,65.867,82.4
2009-03-20,2009,3,20,max,75.92,1980-03-20,64.076,82.4
2010-03-20,2010,3,20,max,71.06,1980-03-20,64.076,82.4
2011-03-20,2011,3,20,max,53.96,1980-03-20,64.076,82.4
2012-03-19,2012,3,19,max,50,1980-03-19,65.867,82.4
2013-03-20,2013,3,20,max,60.08,1980-03-20,64.076,82.4
2014-03-20,2014,3,20,max,75.02,1980-03-20,64.076,82.4
2015-03-20,2015,3,20,max,71.6,1980-03-20,64.076,82.4
2016-03-19,2016,3,19,max,62.96,1980-03-19,65.867,82.4
2017-03-20,2017,3,20,max,64.04,1980-03-20,64.076,82.4
2018-03-20,2018,3,20,max,55.94,1980-03-20,64.076,82.4
2019-03-20,2019,3,20,max,60.98,1980-03-20,64.076,82.4
2020-03-19,2020,3,19,max,66.02,1980-03-19,65.867,82.4
2021-03-20,2021,3,20,max,59,1980-03-20,64.076,82.4
2022-03-20,2022,3,20,max,69.08,1980-03-20,64.076,82.4
2003-03-21,2003,3,21,max,64.4,1980-03-21,65.714,80.96
2004-03-20,2004,3,20,max,82.4,1980-03-20,64.076,82.4
2005-03-21,2005,3,21,max,53.96,1980-03-21,65.714,80.96
2006-03-21,2006,3,21,max,51.08,1980-03-21,65.714,80.96
2007-03-21,2007,3,21,max,69.98,1980-03-21,65.714,80.96
2008-03-20,2008,3,20,max,69.98,1980-03-20,64.076,82.4
2009-03-21,2009,3,21,max,57.92,1980-03-21,65.714,80.96
2010-03-21,2010,3,21,max,64.94,1980-03-21,65.714,80.96
2011-03-21,2011,3,21,max,53.96,1980-03-21,65.714,80.96
2012-03-20,2012,3,20,max,55.94,1980-03-20,64.076,82.4
2013-03-21,2013,3,21,max,64.04,1980-03-21,65.714,80.96
2014-03-21,2014,3,21,max,75.02,1980-03-21,65.714,80.96
2015-03-21,2015,3,21,max,73.4,1980-03-21,65.714,80.96
2016-03-20,2016,3,20,max,59,1980-03-20,64.076,82.4
2017-03-21,2017,3,21,max,66.92,1980-03-21,65.714,80.96
2018-03-21,2018,3,21,max,60.98,1980-03-21,65.714,80.96
2019-03-21,2019,3,21,max,64.04,1980-03-21,65.714,80.96
2020-03-20,2020,3,20,max,71.06,1980-03-20,64.076,82.4
2021-03-21,2021,3,21,max,66.92,1980-03-21,65.714,80.96
2022-03-21,2022,3,21,max,80.96,1980-03-21,65.714,80.96
2003-03-22,2003,3,22,max,55.4,1980-03-22,64.832,87.98
2004-03-21,2004,3,21,max,78.8,1980-03-21,65.714,80.96
2005-03-22,2005,3,22,max,59,1980-03-22,64.832,87.98
2006-03-22,2006,3,22,max,57.92,1980-03-22,64.832,87.98
2007-03-22,2007,3,22,max,80.06,1980-03-22,64.832,87.98
2008-03-21,2008,3,21,max,75.92,1980-03-21,65.714,80.96
2009-03-22,2009,3,22,max,55.94,1980-03-22,64.832,87.98
2010-03-22,2010,3,22,max,69.98,1980-03-22,64.832,87.98
2011-03-22,2011,3,22,max,53.96,1980-03-22,64.832,87.98
2012-03-21,2012,3,21,max,57.02,1980-03-21,65.714,80.96
2013-03-22,2013,3,22,max,62.06,1980-03-22,64.832,87.98
2014-03-22,2014,3,22,max,75.02,1980-03-22,64.832,87.98
2015-03-22,2015,3,22,max,69.8,1980-03-22,64.832,87.98
2016-03-21,2016,3,21,max,62.06,1980-03-21,65.714,80.96
2017-03-22,2017,3,22,max,53.96,1980-03-22,64.832,87.98
2018-03-22,2018,3,22,max,60.98,1980-03-22,64.832,87.98
2019-03-22,2019,3,22,max,51.08,1980-03-22,64.832,87.98
2020-03-21,2020,3,21,max,71.96,1980-03-21,65.714,80.96
2021-03-22,2021,3,22,max,66.92,1980-03-22,64.832,87.98
2022-03-22,2022,3,22,max,87.98,1980-03-22,64.832,87.98
2003-03-23,2003,3,23,max,64.4,1980-03-23,65.309,82.94
2004-03-22,2004,3,22,max,73.4,1980-03-22,64.832,87.98
2005-03-23,2005,3,23,max,60.08,1980-03-23,65.309,82.94
2006-03-23,2006,3,23,max,62.96,1980-03-23,65.309,82.94
2007-03-23,2007,3,23,max,82.94,1980-03-23,65.309,82.94
2008-03-22,2008,3,22,max,75.02,1980-03-22,64.832,87.98
2009-03-23,2009,3,23,max,60.08,1980-03-23,65.309,82.94
2010-03-23,2010,3,23,max,75.02,1980-03-23,65.309,82.94
2011-03-23,2011,3,23,max,51.98,1980-03-23,65.309,82.94
2012-03-22,2012,3,22,max,55.04,1980-03-22,64.832,87.98
2013-03-23,2013,3,23,max,71.06,1980-03-23,65.309,82.94
2014-03-23,2014,3,23,max,77,1980-03-23,65.309,82.94
2015-03-23,2015,3,23,max,64.4,1980-03-23,65.309,82.94
2016-03-22,2016,3,22,max,69.08,1980-03-22,64.832,87.98
2017-03-23,2017,3,23,max,60.98,1980-03-23,65.309,82.94
2018-03-23,2018,3,23,max,57.02,1980-03-23,65.309,82.94
2019-03-23,2019,3,23,max,59,1980-03-23,65.309,82.94
2020-03-22,2020,3,22,max,64.04,1980-03-22,64.832,87.98
2021-03-23,2021,3,23,max,66.02,1980-03-23,65.309,82.94
2022-03-23,2022,3,23,max,82.94,1980-03-23,65.309,82.94
2003-03-24,2003,3,24,max,64.4,1980-03-24,64.391,84.02
2004-03-23,2004,3,23,max,66.2,1980-03-23,65.309,82.94
2005-03-24,2005,3,24,max,57.02,1980-03-24,64.391,84.02
2006-03-24,2006,3,24,max,55.94,1980-03-24,64.391,84.02
2007-03-24,2007,3,24,max,75.92,1980-03-24,64.391,84.02
2008-03-23,2008,3,23,max,71.96,1980-03-23,65.309,82.94
2009-03-24,2009,3,24,max,71.96,1980-03-24,64.391,84.02
2010-03-24,2010,3,24,max,69.08,1980-03-24,64.391,84.02
2011-03-24,2011,3,24,max,50,1980-03-24,64.391,84.02
2012-03-23,2012,3,23,max,48.02,1980-03-23,65.309,82.94
2013-03-24,2013,3,24,max,71.96,1980-03-24,64.391,84.02
2014-03-24,2014,3,24,max,75.92,1980-03-24,64.391,84.02
2015-03-24,2015,3,24,max,64.4,1980-03-24,64.391,84.02
2016-03-23,2016,3,23,max,71.06,1980-03-23,65.309,82.94
2017-03-24,2017,3,24,max,51.98,1980-03-24,64.391,84.02
2018-03-24,2018,3,24,max,55.04,1980-03-24,64.391,84.02
2019-03-24,2019,3,24,max,62.96,1980-03-24,64.391,84.02
2020-03-23,2020,3,23,max,53.06,1980-03-23,65.309,82.94
2021-03-24,2021,3,24,max,69.08,1980-03-24,64.391,84.02
2022-03-24,2022,3,24,max,84.02,1980-03-24,64.391,84.02
2003-03-25,2003,3,25,max,64.4,1980-03-25,62.231,80.96
2004-03-24,2004,3,24,max,57.2,1980-03-24,64.391,84.02
2005-03-25,2005,3,25,max,59,1980-03-25,62.231,80.96
2006-03-25,2006,3,25,max,55.94,1980-03-25,62.231,80.96
2007-03-25,2007,3,25,max,66.02,1980-03-25,62.231,80.96
2008-03-24,2008,3,24,max,69.98,1980-03-24,64.391,84.02
2009-03-25,2009,3,25,max,69.98,1980-03-25,62.231,80.96
2010-03-25,2010,3,25,max,55.04,1980-03-25,62.231,80.96
2011-03-25,2011,3,25,max,50,1980-03-25,62.231,80.96
2012-03-24,2012,3,24,max,51.08,1980-03-24,64.391,84.02
2013-03-25,2013,3,25,max,68,1980-03-25,62.231,80.96
2014-03-25,2014,3,25,max,55.04,1980-03-25,62.231,80.96
2015-03-25,2015,3,25,max,80.6,1980-03-25,62.231,80.96
2016-03-24,2016,3,24,max,73.94,1980-03-24,64.391,84.02
2017-03-25,2017,3,25,max,62.06,1980-03-25,62.231,80.96
2018-03-25,2018,3,25,max,57.02,1980-03-25,62.231,80.96
2019-03-25,2019,3,25,max,53.06,1980-03-25,62.231,80.96
2020-03-24,2020,3,24,max,55.94,1980-03-24,64.391,84.02
2021-03-25,2021,3,25,max,64.94,1980-03-25,62.231,80.96
2022-03-25,2022,3,25,max,80.96,1980-03-25,62.231,80.96
2003-03-26,2003,3,26,max,64.4,1980-03-26,64.373,82.4
2004-03-25,2004,3,25,max,53.6,1980-03-25,62.231,80.96
2005-03-26,2005,3,26,max,62.96,1980-03-26,64.373,82.4
2006-03-26,2006,3,26,max,64.94,1980-03-26,64.373,82.4
2007-03-26,2007,3,26,max,59,1980-03-26,64.373,82.4
2008-03-25,2008,3,25,max,60.08,1980-03-25,62.231,80.96
2009-03-26,2009,3,26,max,73.04,1980-03-26,64.373,82.4
2010-03-26,2010,3,26,max,62.06,1980-03-26,64.373,82.4
2011-03-26,2011,3,26,max,53.96,1980-03-26,64.373,82.4
2012-03-25,2012,3,25,max,53.96,1980-03-25,62.231,80.96
2013-03-26,2013,3,26,max,66.92,1980-03-26,64.373,82.4
2014-03-26,2014,3,26,max,53.96,1980-03-26,64.373,82.4
2015-03-26,2015,3,26,max,82.4,1980-03-26,64.373,82.4
2016-03-25,2016,3,25,max,73.94,1980-03-25,62.231,80.96
2017-03-26,2017,3,26,max,55.04,1980-03-26,64.373,82.4
2018-03-26,2018,3,26,max,66.02,1980-03-26,64.373,82.4
2019-03-26,2019,3,26,max,60.08,1980-03-26,64.373,82.4
2020-03-25,2020,3,25,max,60.98,1980-03-25,62.231,80.96
2021-03-26,2021,3,26,max,75.02,1980-03-26,64.373,82.4
2022-03-26,2022,3,26,max,80.06,1980-03-26,64.373,82.4
2003-03-27,2003,3,27,max,66.2,1980-03-27,66.587,82.4
2004-03-26,2004,3,26,max,64.4,1980-03-26,64.373,82.4
2005-03-27,2005,3,27,max,55.94,1980-03-27,66.587,82.4
2006-03-27,2006,3,27,max,60.08,1980-03-27,66.587,82.4
2007-03-27,2007,3,27,max,62.06,1980-03-27,66.587,82.4
2008-03-26,2008,3,26,max,60.98,1980-03-26,64.373,82.4
2009-03-27,2009,3,27,max,78.08,1980-03-27,66.587,82.4
2010-03-27,2010,3,27,max,69.98,1980-03-27,66.587,82.4
2011-03-27,2011,3,27,max,51.08,1980-03-27,66.587,82.4
2012-03-26,2012,3,26,max,51.08,1980-03-26,64.373,82.4
2013-03-27,2013,3,27,max,69.98,1980-03-27,66.587,82.4
2014-03-27,2014,3,27,max,60.08,1980-03-27,66.587,82.4
2015-03-27,2015,3,27,max,82.4,1980-03-27,66.587,82.4
2016-03-26,2016,3,26,max,71.06,1980-03-26,64.373,82.4
2017-03-27,2017,3,27,max,64.94,1980-03-27,66.587,82.4
2018-03-27,2018,3,27,max,78.08,1980-03-27,66.587,82.4
2019-03-27,2019,3,27,max,62.96,1980-03-27,66.587,82.4
2020-03-26,2020,3,26,max,60.08,1980-03-26,64.373,82.4
2021-03-27,2021,3,27,max,78.08,1980-03-27,66.587,82.4
2022-03-27,2022,3,27,max,73.04,1980-03-27,66.587,82.4
2003-03-28,2003,3,28,max,73.4,1980-03-28,66.632,82.04
2004-03-27,2004,3,27,max,80.6,1980-03-27,66.587,82.4
2005-03-28,2005,3,28,max,62.06,1980-03-28,66.632,82.04
2006-03-28,2006,3,28,max,57.92,1980-03-28,66.632,82.04
2007-03-28,2007,3,28,max,66.92,1980-03-28,66.632,82.04
2008-03-27,2008,3,27,max,57.02,1980-03-27,66.587,82.4
2009-03-28,2009,3,28,max,75.92,1980-03-28,66.632,82.04
2010-03-28,2010,3,28,max,62.96,1980-03-28,66.632,82.04
2011-03-28,2011,3,28,max,62.06,1980-03-28,66.632,82.04
2012-03-27,2012,3,27,max,62.06,1980-03-27,66.587,82.4
2013-03-28,2013,3,28,max,64.94,1980-03-28,66.632,82.04
2014-03-28,2014,3,28,max,60.98,1980-03-28,66.632,82.04
2015-03-28,2015,3,28,max,80.6,1980-03-28,66.632,82.04
2016-03-27,2016,3,27,max,64.04,1980-03-27,66.587,82.4
2017-03-28,2017,3,28,max,71.96,1980-03-28,66.632,82.04
2018-03-28,2018,3,28,max,82.04,1980-03-28,66.632,82.04
2019-03-28,2019,3,28,max,55.94,1980-03-28,66.632,82.04
2020-03-27,2020,3,27,max,55.04,1980-03-27,66.587,82.4
2021-03-28,2021,3,28,max,75.02,1980-03-28,66.632,82.04
2022-03-28,2022,3,28,max,62.06,1980-03-28,66.632,82.04
2003-03-29,2003,3,29,max,80.6,1980-03-29,68.063,87.8
2004-03-28,2004,3,28,max,77,1980-03-28,66.632,82.04
2005-03-29,2005,3,29,max,60.98,1980-03-29,68.063,87.8
2006-03-29,2006,3,29,max,53.06,1980-03-29,68.063,87.8
2007-03-29,2007,3,29,max,78.98,1980-03-29,68.063,87.8
2008-03-28,2008,3,28,max,59,1980-03-28,66.632,82.04
2009-03-29,2009,3,29,max,59,1980-03-29,68.063,87.8
2010-03-29,2010,3,29,max,64.04,1980-03-29,68.063,87.8
2011-03-29,2011,3,29,max,66.02,1980-03-29,68.063,87.8
2012-03-28,2012,3,28,max,55.94,1980-03-28,66.632,82.04
2013-03-29,2013,3,29,max,75.92,1980-03-29,68.063,87.8
2014-03-29,2014,3,29,max,57.02,1980-03-29,68.063,87.8
2015-03-29,2015,3,29,max,87.8,1980-03-29,68.063,87.8
2016-03-28,2016,3,28,max,66.92,1980-03-28,66.632,82.04
2017-03-29,2017,3,29,max,69.98,1980-03-29,68.063,87.8
2018-03-29,2018,3,29,max,82.04,1980-03-29,68.063,87.8
2019-03-29,2019,3,29,max,62.96,1980-03-29,68.063,87.8
2020-03-28,2020,3,28,max,59,1980-03-28,66.632,82.04
2021-03-29,2021,3,29,max,69.08,1980-03-29,68.063,87.8
2022-03-29,2022,3,29,max,77,1980-03-29,68.063,87.8
2003-03-30,2003,3,30,max,77,1980-03-30,68.702,80.6
2004-03-29,2004,3,29,max,60.8,1980-03-29,68.063,87.8
2005-03-30,2005,3,30,max,66.02,1980-03-30,68.702,80.6
2006-03-30,2006,3,30,max,53.96,1980-03-30,68.702,80.6
2007-03-30,2007,3,30,max,71.06,1980-03-30,68.702,80.6
2008-03-29,2008,3,29,max,60.98,1980-03-29,68.063,87.8
2009-03-30,2009,3,30,max,71.06,1980-03-30,68.702,80.6
2010-03-30,2010,3,30,max,55.94,1980-03-30,68.702,80.6
2011-03-30,2011,3,30,max,78.08,1980-03-30,68.702,80.6
