date,metric,route,median,lowerCI,upperCI,WY,wDay,doy,CY,wDate
2020-12-12,Survival,Yolo,0.467643971634396,0.25263838470600064,0.6672104388926958,2021,74,347,2020,2021-12-12
2020-12-12,Survival,Sutter,0.26440539134422164,0.12363019529461135,0.4101273895728618,2021,74,347,2020,2021-12-12
2020-12-12,Survival,Steamboat,0.3449344670357189,0.192950601668569,0.5126838670294265,2021,74,347,2020,2021-12-12
2020-12-12,Survival,Interior Delta,0.06367602098453916,0.016699348321700735,0.1320555572389992,2021,74,347,2020,2021-12-12
2020-12-12,Routing Probability,Sacramento,0.5798303756796326,0.5355639712188613,0.6250280381719313,2021,74,347,2020,2021-12-12
2020-12-12,Routing Probability,Yolo,0,0,0,2021,74,347,2020,2021-12-12
2020-12-12,Routing Probability,Sutter,0.1389737967906253,0.11156823181086711,0.1696533691543141,2021,74,347,2020,2021-12-12
2020-12-12,Routing Probability,Steamboat,0.14688657535261104,0.11995661140504632,0.1739320941845087,2021,74,347,2020,2021-12-12
2020-12-12,Routing Probability,Interior Delta,0.13430925217713105,0.10280399960875636,0.16709791366948545,2021,74,347,2020,2021-12-12
2020-12-13,Survival,Overall,0.25838162476165816,0.15319448098476315,0.3646426532355994,2021,75,348,2020,2021-12-13
2020-12-13,Survival,Sacramento,0.2773056319882634,0.1499165739826187,0.4064782783491456,2021,75,348,2020,2021-12-13
2020-12-13,Survival,Yolo,0.47212795462141616,0.25975712797844935,0.6685487478579079,2021,75,348,2020,2021-12-13
2020-12-13,Survival,Sutter,0.2690518747403466,0.1279993420138931,0.417031881422701,2021,75,348,2020,2021-12-13
2020-12-13,Survival,Steamboat,0.35385460163967053,0.20196430458465137,0.5218582581284599,2021,75,348,2020,2021-12-13
2020-12-13,Survival,Interior Delta,0.0661965617539076,0.017070763152419663,0.13720765975750177,2021,75,348,2020,2021-12-13
2020-12-13,Routing Probability,Sacramento,0.5804720919263745,0.5364771532752275,0.6251069525508909,2021,75,348,2020,2021-12-13
2020-12-13,Routing Probability,Yolo,0,0,0,2021,75,348,2020,2021-12-13
2020-12-13,Routing Probability,Sutter,0.13888058636492573,0.11162021813131826,0.16928115179280373,2021,75,348,2020,2021-12-13
2020-12-13,Routing Probability,Steamboat,0.14649778969952998,0.11985754212042929,0.17319119633239807,2021,75,348,2020,2021-12-13
2020-12-13,Routing Probability,Interior Delta,0.13414953200916985,0.102775310729277,0.1667457802455068,2021,75,348,2020,2021-12-13
2020-12-14,Survival,Overall,0.2678578872381819,0.16447341246592015,0.37283979626062197,2021,76,349,2020,2021-12-14
2020-12-14,Survival,Sacramento,0.2879904095561108,0.16099580830892762,0.4175865577287081,2021,76,349,2020,2021-12-14
2020-12-14,Survival,Yolo,0.4828533584421546,0.27508930543612764,0.672848239260032,2021,76,349,2020,2021-12-14
2020-12-14,Survival,Sutter,0.27614005306768574,0.13131045081363488,0.4250010218385565,2021,76,349,2020,2021-12-14
2020-12-14,Survival,Steamboat,0.36657531313776004,0.21786095945229728,0.5331401077784367,2021,76,349,2020,2021-12-14
2020-12-14,Survival,Interior Delta,0.0692859614125995,0.017945387011528764,0.14383794606858888,2021,76,349,2020,2021-12-14
2020-12-14,Routing Probability,Sacramento,0.5809548419204978,0.5368986300638665,0.6252287837066496,2021,76,349,2020,2021-12-14
2020-12-14,Routing Probability,Yolo,0,0,0,2021,76,349,2020,2021-12-14
2020-12-14,Routing Probability,Sutter,0.13881253526816537,0.11167764583207931,0.168999772540579,2021,76,349,2020,2021-12-14
2020-12-14,Routing Probability,Steamboat,0.1462127813199724,0.11980330920879556,0.17263159089375224,2021,76,349,2020,2021-12-14
2020-12-14,Routing Probability,Interior Delta,0.13401984149136437,0.10277791027187975,0.1664636516509466,2021,76,349,2020,2021-12-14
2020-12-15,Survival,Overall,0.2698417492427316,0.1623297112185244,0.3789583460556927,2021,77,350,2020,2021-12-15
2020-12-15,Survival,Sacramento,0.2905618271540386,0.15937960158541936,0.4256715567179386,2021,77,350,2020,2021-12-15
2020-12-15,Survival,Yolo,0.4811187803429159,0.274850103442171,0.6754935310655075,2021,77,350,2020,2021-12-15
2020-12-15,Survival,Sutter,0.27586878714414304,0.1293876269657635,0.4302342079557183,2021,77,350,2020,2021-12-15
2020-12-15,Survival,Steamboat,0.3691474712439634,0.2155568246852107,0.5420814616238107,2021,77,350,2020,2021-12-15
2020-12-15,Survival,Interior Delta,0.07029874004418817,0.017573091180187246,0.14806097554081843,2021,77,350,2020,2021-12-15
2020-12-15,Routing Probability,Sacramento,0.5813817218608268,0.5376662447571328,0.6252768327441486,2021,77,350,2020,2021-12-15
2020-12-15,Routing Probability,Yolo,0,0,0,2021,77,350,2020,2021-12-15
2020-12-15,Routing Probability,Sutter,0.13875016213164873,0.11173395872536164,0.16878685859710799,2021,77,350,2020,2021-12-15
2020-12-15,Routing Probability,Steamboat,0.1459532016675429,0.11977483637528535,0.1721594899706174,2021,77,350,2020,2021-12-15
2020-12-15,Routing Probability,Interior Delta,0.1339149143399816,0.10278961960827736,0.1661870188554869,2021,77,350,2020,2021-12-15
2020-12-16,Survival,Overall,0.26974310536860385,0.15837061602012142,0.38183751874930166,2021,78,351,2020,2021-12-16
2020-12-16,Survival,Sacramento,0.2907694548765432,0.15552546722060914,0.4285487666464537,2021,78,351,2020,2021-12-16
2020-12-16,Survival,Yolo,0.4774107373603773,0.26766136488633024,0.6756016603545042,2021,78,351,2020,2021-12-16
2020-12-16,Survival,Sutter,0.274065656762017,0.1250599796168175,0.4332011582578565,2021,78,351,2020,2021-12-16
2020-12-16,Survival,Steamboat,0.3691054003858962,0.21123838366949277,0.546586331660571,2021,78,351,2020,2021-12-16
2020-12-16,Survival,Interior Delta,0.07056217203181653,0.016898147954633822,0.1492133245654227,2021,78,351,2020,2021-12-16
2020-12-16,Routing Probability,Sacramento,0.5816467442048872,0.5381313705756001,0.625355373403497,2021,78,351,2020,2021-12-16
2020-12-16,Routing Probability,Yolo,0,0,0,2021,78,351,2020,2021-12-16
2020-12-16,Routing Probability,Sutter,0.1387050736695878,0.11178406801529796,0.16862299601580788,2021,78,351,2020,2021-12-16
2020-12-16,Routing Probability,Steamboat,0.14576992686960885,0.11970422012011782,0.1718314403597678,2021,78,351,2020,2021-12-16
2020-12-16,Routing Probability,Interior Delta,0.1338782552559162,0.10280634318591479,0.1660532888879431,2021,78,351,2020,2021-12-16
2020-12-17,Survival,Overall,0.26564588069698003,0.14760795908431693,0.3830462047581358,2021,79,352,2020,2021-12-17
2020-12-17,Survival,Sacramento,0.2864350055662287,0.14530558584207612,0.43020743307549086,2021,79,352,2020,2021-12-17
2020-12-17,Survival,Yolo,0.46804118549542856,0.24036553747318692,0.6749852480028664,2021,79,352,2020,2021-12-17
2020-12-17,Survival,Sutter,0.26880219824694573,0.11733724350277697,0.4344876575503968,2021,79,352,2020,2021-12-17
2020-12-17,Survival,Steamboat,0.3643330594094909,0.19657735083768596,0.550208819461423,2021,79,352,2020,2021-12-17
2020-12-17,Survival,Interior Delta,0.06946684172155579,0.015730936624744004,0.14997671566516296,2021,79,352,2020,2021-12-17
2020-12-17,Routing Probability,Sacramento,0.5815649352968522,0.5380029701782539,0.6252863049116053,2021,79,352,2020,2021-12-17
2020-12-17,Routing Probability,Yolo,0,0,0,2021,79,352,2020,2021-12-17
2020-12-17,Routing Probability,Sutter,0.13870810923446414,0.11178440180406463,0.16864568682161055,2021,79,352,2020,2021-12-17
2020-12-17,Routing Probability,Steamboat,0.14578906877591555,0.11971422049966286,0.1718628045199468,2021,79,352,2020,2021-12-17
2020-12-17,Routing Probability,Interior Delta,0.1339378866927681,0.10281799288623403,0.1661718647198907,2021,79,352,2020,2021-12-17
2020-12-18,Survival,Overall,0.26822463794088963,0.15107344243215332,0.3844202590349714,2021,80,353,2020,2021-12-18
2020-12-18,Survival,Sacramento,0.2890790981247854,0.14965582414602455,0.4333498867998302,2021,80,353,2020,2021-12-18
2020-12-18,Survival,Yolo,0.4749898852579133,0.25396829673243143,0.6748093003090981,2021,80,353,2020,2021-12-18
2020-12-18,Survival,Sutter,0.27064832292147095,0.11722763789185194,0.4370366194931958,2021,80,353,2020,2021-12-18
2020-12-18,Survival,Steamboat,0.3694393529200001,0.204008930373488,0.5561324899240273,2021,80,353,2020,2021-12-18
2020-12-18,Survival,Interior Delta,0.06987054726821444,0.015360471486199116,0.1505410062024914,2021,80,353,2020,2021-12-18
2020-12-18,Routing Probability,Sacramento,0.5811669100232332,0.5373167237637313,0.6251591481215152,2021,80,353,2020,2021-12-18
2020-12-18,Routing Probability,Yolo,0,0,0,2021,80,353,2020,2021-12-18
2020-12-18,Routing Probability,Sutter,0.13875914303632556,0.1117338766033684,0.1688242414854982,2021,80,353,2020,2021-12-18
2020-12-18,Routing Probability,Steamboat,0.1460072986355245,0.11976653845823626,0.1722546509551291,2021,80,353,2020,2021-12-18
2020-12-18,Routing Probability,Interior Delta,0.1340666483049167,0.10281687423479452,0.16642656163086403,2021,80,353,2020,2021-12-18
2020-12-19,Survival,Overall,0.263789999283583,0.14547135798573604,0.38202501448377,2021,81,354,2020,2021-12-19
2020-12-19,Survival,Sacramento,0.2839967291610794,0.14357153152325128,0.42975646872831397,2021,81,354,2020,2021-12-19
2020-12-19,Survival,Yolo,0.47206594814766173,0.2480281617995489,0.6766566338165032,2021,81,354,2020,2021-12-19
2020-12-19,Survival,Sutter,0.26624857274420866,0.11151153481759833,0.43638660186474487,2021,81,354,2020,2021-12-19
2020-12-19,Survival,Steamboat,0.36509682081782646,0.19680718079121418,0.5558610429487248,2021,81,354,2020,2021-12-19
2020-12-19,Survival,Interior Delta,0.06816603264650511,0.014551205895524298,0.1482348650249864,2021,81,354,2020,2021-12-19
2020-12-19,Routing Probability,Sacramento,0.5806168063608225,0.5364576910949157,0.6251399691821476,2021,81,354,2020,2021-12-19
2020-12-19,Routing Probability,Yolo,0,0,0,2021,81,354,2020,2021-12-19
2020-12-19,Routing Probability,Sutter,0.1388332011127735,0.11167062554523446,0.16913385151684013,2021,81,354,2020,2021-12-19
2020-12-19,Routing Probability,Steamboat,0.14632092733109853,0.11980666270479365,0.1728566200994242,2021,81,354,2020,2021-12-19
2020-12-19,Routing Probability,Interior Delta,0.1342290651953055,0.10282697708236113,0.16678360287553678,2021,81,354,2020,2021-12-19
2020-12-20,Survival,Overall,0.25368189847763717,0.12994398611576152,0.37698321954430203,2021,82,355,2020,2021-12-20
2020-12-20,Survival,Sacramento,0.27267841744363525,0.12547303193444884,0.4224010525659192,2021,82,355,2020,2021-12-20
2020-12-20,Survival,Yolo,0.4595926238035675,0.22754364406221253,0.6742025054534707,2021,82,355,2020,2021-12-20
2020-12-20,Survival,Sutter,0.25710724548516917,0.10275290463703665,0.43035471979245865,2021,82,355,2020,2021-12-20
2020-12-20,Survival,Steamboat,0.35267524129003835,0.17531237086884408,0.5504681805446836,2021,82,355,2020,2021-12-20
2020-12-20,Survival,Interior Delta,0.06486381465959183,0.013576223196884382,0.14129661161113277,2021,82,355,2020,2021-12-20
2020-12-20,Routing Probability,Sacramento,0.5799844059504333,0.5354425123578396,0.6250869838806612,2021,82,355,2020,2021-12-20
2020-12-20,Routing Probability,Yolo,0,0,0,2021,82,355,2020,2021-12-20
2020-12-20,Routing Probability,Sutter,0.13891810933671808,0.11160158369916538,0.16949074731622488,2021,82,355,2020,2021-12-20
2020-12-20,Routing Probability,Steamboat,0.14668014279288286,0.11988228443707181,0.1735431980996029,2021,82,355,2020,2021-12-20
2020-12-20,Routing Probability,Interior Delta,0.13441734191996577,0.10288122278654165,0.16719503754713583,2021,82,355,2020,2021-12-20
2020-12-21,Survival,Overall,0.2443093923573878,0.11778183893828593,0.37119361900524106,2021,83,356,2020,2021-12-21
2020-12-21,Survival,Sacramento,0.2620814425619079,0.11339956756044223,0.4126293580762735,2021,83,356,2020,2021-12-21
2020-12-21,Survival,Yolo,0.44856084338167507,0.21067449090241097,0.6685910829555539,2021,83,356,2020,2021-12-21
2020-12-21,Survival,Sutter,0.24912814264328825,0.09279319457734587,0.4223220656587683,2021,83,356,2020,2021-12-21
2020-12-21,Survival,Steamboat,0.341100311682058,0.15564440471178234,0.54375987430345,2021,83,356,2020,2021-12-21
2020-12-21,Survival,Interior Delta,0.06180875087249497,0.012263916854128386,0.13543688816516672,2021,83,356,2020,2021-12-21
2020-12-21,Routing Probability,Sacramento,0.579260028134907,0.5343423359413246,0.6249936739431873,2021,83,356,2020,2021-12-21
2020-12-21,Routing Probability,Yolo,0,0,0,2021,83,356,2020,2021-12-21
2020-12-21,Routing Probability,Sutter,0.1390181619889687,0.11157015439711987,0.16989511505206653,2021,83,356,2020,2021-12-21
2020-12-21,Routing Probability,Steamboat,0.1471009428685507,0.12006928706836896,0.17424828194943748,2021,83,356,2020,2021-12-21
2020-12-21,Routing Probability,Interior Delta,0.1346208670075737,0.10280458341605443,0.16761817593843856,2021,83,356,2020,2021-12-21
2020-12-22,Survival,Overall,0.2377071097481962,0.1106264777570409,0.3651065896947366,2021,84,357,2020,2021-12-22
2020-12-22,Survival,Sacramento,0.2544923873963799,0.10573441681423847,0.40805563769509456,2021,84,357,2020,2021-12-22
2020-12-22,Survival,Yolo,0.44226700402630575,0.20318142596538838,0.6658144692682875,2021,84,357,2020,2021-12-22
2020-12-22,Survival,Sutter,0.24375504945575602,0.08708755343097531,0.41669996924423247,2021,84,357,2020,2021-12-22
2020-12-22,Survival,Steamboat,0.33318528212576176,0.14484779902016814,0.5359044707522718,2021,84,357,2020,2021-12-22
2020-12-22,Survival,Interior Delta,0.05963790009973285,0.01163409609436529,0.13178382018970689,2021,84,357,2020,2021-12-22
2020-12-22,Routing Probability,Sacramento,0.5785621908572971,0.5333992407955296,0.6246575901537916,2021,84,357,2020,2021-12-22
2020-12-22,Routing Probability,Yolo,0,0,0,2021,84,357,2020,2021-12-22
2020-12-22,Routing Probability,Sutter,0.13912118173020727,0.11155783274602554,0.17018302233911586,2021,84,357,2020,2021-12-22
2020-12-22,Routing Probability,Steamboat,0.14752935457421618,0.12017779530472722,0.17490014792275832,2021,84,357,2020,2021-12-22
2020-12-22,Routing Probability,Interior Delta,0.13478727283827946,0.1027792808089048,0.16805840320262164,2021,84,357,2020,2021-12-22
2020-12-23,Survival,Overall,0.24023697245947212,0.11889739709082196,0.3639168142658179,2021,85,358,2020,2021-12-23
2020-12-23,Survival,Sacramento,0.2568791146769974,0.11198180062925002,0.40620148575283793,2021,85,358,2020,2021-12-23
2020-12-23,Survival,Yolo,0.45336773896894994,0.2177528998859123,0.6689963110458981,2021,85,358,2020,2021-12-23
2020-12-23,Survival,Sutter,0.2471633599303451,0.0930861214860229,0.41744425431224547,2021,85,358,2020,2021-12-23
2020-12-23,Survival,Steamboat,0.33740339946141057,0.15937405080341396,0.5350353124780931,2021,85,358,2020,2021-12-23
2020-12-23,Survival,Interior Delta,0.06002650478471553,0.012270236794508208,0.13125942426175752,2021,85,358,2020,2021-12-23
2020-12-23,Routing Probability,Sacramento,0.5781462275094151,0.5329228178575155,0.6242886456089828,2021,85,358,2020,2021-12-23
2020-12-23,Routing Probability,Yolo,0,0,0,2021,85,358,2020,2021-12-23
2020-12-23,Routing Probability,Sutter,0.13918889650523575,0.11146724379098288,0.17033510892850445,2021,85,358,2020,2021-12-23
2020-12-23,Routing Probability,Steamboat,0.147806732481012,0.12033092927121031,0.17552879497411208,2021,85,358,2020,2021-12-23
2020-12-23,Routing Probability,Interior Delta,0.13485814350433709,0.10275603372077047,0.16838592417742226,2021,85,358,2020,2021-12-23
2020-12-24,Survival,Overall,0.2314765069704868,0.10604403548535413,0.35761301468916085,2021,86,359,2020,2021-12-24
2020-12-24,Survival,Sacramento,0.24744653798827024,0.09991070248976475,0.39866216218705214,2021,86,359,2020,2021-12-24
2020-12-24,Survival,Yolo,0.4379089386862191,0.19747537897373585,0.6630535012104996,2021,86,359,2020,2021-12-24
2020-12-24,Survival,Sutter,0.23874834990861513,0.08374875663629622,0.40837463772634314,2021,86,359,2020,2021-12-24
2020-12-24,Survival,Steamboat,0.3249392322057137,0.13891941766599977,0.5279632442969692,2021,86,359,2020,2021-12-24
2020-12-24,Survival,Interior Delta,0.05773867404664623,0.011253750509526083,0.12678240599784615,2021,86,359,2020,2021-12-24
2020-12-24,Routing Probability,Sacramento,0.5781285571204292,0.5329692394328102,0.6242913418364071,2021,86,359,2020,2021-12-24
2020-12-24,Routing Probability,Yolo,0,0,0,2021,86,359,2020,2021-12-24
2020-12-24,Routing Probability,Sutter,0.13919809349096993,0.11144576110677218,0.17034348038423783,2021,86,359,2020,2021-12-24
2020-12-24,Routing Probability,Steamboat,0.14784067419756314,0.12034235672920388,0.1755936008221446,2021,86,359,2020,2021-12-24
2020-12-24,Routing Probability,Interior Delta,0.13483267519103773,0.10274684932679475,0.1683195416107632,2021,86,359,2020,2021-12-24
2020-12-25,Survival,Overall,0.2344302638023564,0.11068091513453804,0.35805768691333306,2021,87,360,2020,2021-12-25
2020-12-25,Survival,Sacramento,0.250709193315468,0.1047564597176155,0.4009180654830387,2021,87,360,2020,2021-12-25
2020-12-25,Survival,Yolo,0.44335109274665097,0.2069548300997462,0.6637122752535188,2021,87,360,2020,2021-12-25
2020-12-25,Survival,Sutter,0.24210141232849652,0.08900056737429166,0.4112569353941074,2021,87,360,2020,2021-12-25
2020-12-25,Survival,Steamboat,0.3283154952441597,0.14603809911788257,0.5272163449636451,2021,87,360,2020,2021-12-25
2020-12-25,Survival,Interior Delta,0.05850011450945456,0.01197953851103402,0.12728612533857658,2021,87,360,2020,2021-12-25
2020-12-25,Routing Probability,Sacramento,0.5783590164316985,0.5333178975611907,0.6245133082247311,2021,87,360,2020,2021-12-25
2020-12-25,Routing Probability,Yolo,0,0,0,2021,87,360,2020,2021-12-25
2020-12-25,Routing Probability,Sutter,0.13916722287298325,0.11149858811180871,0.17025984709788025,2021,87,360,2020,2021-12-25
2020-12-25,Routing Probability,Steamboat,0.14771047394758086,0.1203144425681611,0.17529889842178792,2021,87,360,2020,2021-12-25
2020-12-25,Routing Probability,Interior Delta,0.13476328674773735,0.10275109437826595,0.16811538109398017,2021,87,360,2020,2021-12-25
2020-12-26,Survival,Overall,0.23308992547625543,0.10936217187389125,0.35883351694073184,2021,88,361,2020,2021-12-26
2020-12-26,Survival,Sacramento,0.24938633028077908,0.10413417260020742,0.39910666126667976,2021,88,361,2020,2021-12-26
2020-12-26,Survival,Yolo,0.43849280916347455,0.2001751253273802,0.6619052941514889,2021,88,361,2020,2021-12-26
2020-12-26,Survival,Sutter,0.24112215522395958,0.0877093390514514,0.4078954395065101,2021,88,361,2020,2021-12-26
2020-12-26,Survival,Steamboat,0.32566717724099475,0.1422324875317614,0.5245646153610016,2021,88,361,2020,2021-12-26
2020-12-26,Survival,Interior Delta,0.05815164274500916,0.011648606998187837,0.1264094642159222,2021,88,361,2020,2021-12-26
2020-12-26,Routing Probability,Sacramento,0.5786104467128951,0.5336405057971554,0.6247523483859523,2021,88,361,2020,2021-12-26
2020-12-26,Routing Probability,Yolo,0,0,0,2021,88,361,2020,2021-12-26
2020-12-26,Routing Probability,Sutter,0.13912880202140152,0.11155618622263798,0.17016568278924693,2021,88,361,2020,2021-12-26
2020-12-26,Routing Probability,Steamboat,0.1475518546425591,0.12022352258875361,0.1749583909260182,2021,88,361,2020,2021-12-26
2020-12-26,Routing Probability,Interior Delta,0.13470889662314434,0.10276195396791607,0.1679162399954872,2021,88,361,2020,2021-12-26
2020-12-27,Survival,Overall,0.23428544804778467,0.11042007452428054,0.3591702565615794,2021,89,362,2020,2021-12-27
2020-12-27,Survival,Sacramento,0.2506932358255333,0.10593670806551511,0.4000484882293828,2021,89,362,2020,2021-12-27
2020-12-27,Survival,Yolo,0.43897389199263587,0.20114972161313124,0.6614453906764017,2021,89,362,2020,2021-12-27
2020-12-27,Survival,Sutter,0.2427248537811949,0.09020465369402111,0.4083834645269637,2021,89,362,2020,2021-12-27
2020-12-27,Survival,Steamboat,0.32700551765600006,0.1447150087078727,0.5243127198990851,2021,89,362,2020,2021-12-27
2020-12-27,Survival,Interior Delta,0.05836052265114866,0.011955819838390825,0.12632057158288548,2021,89,362,2020,2021-12-27
2020-12-27,Routing Probability,Sacramento,0.5787083607786755,0.5336961088162621,0.6248135325156344,2021,89,362,2020,2021-12-27
2020-12-27,Routing Probability,Yolo,0,0,0,2021,89,362,2020,2021-12-27
2020-12-27,Routing Probability,Sutter,0.13910940933311836,0.1115579742395715,0.17012686272436334,2021,89,362,2020,2021-12-27
2020-12-27,Routing Probability,Steamboat,0.14747468369084235,0.12015902345050097,0.1748161161466911,2021,89,362,2020,2021-12-27
2020-12-27,Routing Probability,Interior Delta,0.13470754619736383,0.10277195654709372,0.1678783920801082,2021,89,362,2020,2021-12-27
2020-12-28,Survival,Overall,0.24435979109056902,0.12865423261952624,0.36149879002420093,2021,90,363,2020,2021-12-28
2020-12-28,Survival,Sacramento,0.2613588154848993,0.1203170050582527,0.4053909375978668,2021,90,363,2020,2021-12-28
2020-12-28,Survival,Yolo,0.459572631335228,0.2318795629392624,0.6694309331297446,2021,90,363,2020,2021-12-28
2020-12-28,Survival,Sutter,0.2534935095246323,0.10205863747680778,0.41843106476443587,2021,90,363,2020,2021-12-28
2020-12-28,Survival,Steamboat,0.3412556135032508,0.1700031666253504,0.5290722081160034,2021,90,363,2020,2021-12-28
2020-12-28,Survival,Interior Delta,0.06074238961468538,0.013263652627390935,0.13124685481591022,2021,90,363,2020,2021-12-28
2020-12-28,Routing Probability,Sacramento,0.5785805472129925,0.5334533520751394,0.6246704843555869,2021,90,363,2020,2021-12-28
2020-12-28,Routing Probability,Yolo,0,0,0,2021,90,363,2020,2021-12-28
2020-12-28,Routing Probability,Sutter,0.1391231058987127,0.11155710265773028,0.17017170796558787,2021,90,363,2020,2021-12-28
2020-12-28,Routing Probability,Steamboat,0.14753507112472286,0.1201868900693658,0.1749148955889541,2021,90,363,2020,2021-12-28
2020-12-28,Routing Probability,Interior Delta,0.13476127576357194,0.10277412564647435,0.167982862206675,2021,90,363,2020,2021-12-28
2020-12-29,Survival,Overall,0.24074974295418583,0.1213781664450367,0.36033398430359065,2021,91,364,2020,2021-12-29
2020-12-29,Survival,Sacramento,0.257299914640436,0.11465198871578386,0.4017017758043746,2021,91,364,2020,2021-12-29
2020-12-29,Survival,Yolo,0.4540465526587039,0.22077773477724308,0.6668893180621265,2021,91,364,2020,2021-12-29
2020-12-29,Survival,Sutter,0.2502293796436155,0.09801935996940991,0.41719146042414645,2021,91,364,2020,2021-12-29
2020-12-29,Survival,Steamboat,0.33679860863712346,0.16179489469126604,0.5280347113434348,2021,91,364,2020,2021-12-29
2020-12-29,Survival,Interior Delta,0.059642658149264054,0.012754984457985518,0.12853062069180474,2021,91,364,2020,2021-12-29
2020-12-29,Routing Probability,Sacramento,0.5783036950493129,0.5330436346673798,0.6244293899566783,2021,91,364,2020,2021-12-29
2020-12-29,Routing Probability,Yolo,0,0,0,2021,91,364,2020,2021-12-29
2020-12-29,Routing Probability,Sutter,0.13916060906876998,0.11151694699465202,0.17027153291267172,2021,91,364,2020,2021-12-29
2020-12-29,Routing Probability,Steamboat,0.14769302262240286,0.12028366098271417,0.17525530301353,2021,91,364,2020,2021-12-29
2020-12-29,Routing Probability,Interior Delta,0.13484267325951432,0.10276860289021904,0.16828289890139592,2021,91,364,2020,2021-12-29
2020-12-30,Survival,Overall,0.24182714102462832,0.1256789439463535,0.35951147781000115,2021,92,365,2020,2021-12-30
2020-12-30,Survival,Sacramento,0.2582846711379117,0.11789837782778209,0.4021983592188981,2021,92,365,2020,2021-12-30
2020-12-30,Survival,Yolo,0.4589352151259018,0.23050946808270278,0.6668455350980514,2021,92,365,2020,2021-12-30
2020-12-30,Survival,Sutter,0.25144941660609177,0.09998009495057361,0.41683760210652687,2021,92,365,2020,2021-12-30
2020-12-30,Survival,Steamboat,0.3390479797407585,0.1684145282743308,0.528841368639736,2021,92,365,2020,2021-12-30
2020-12-30,Survival,Interior Delta,0.059736798489657586,0.012726691530718435,0.12956481985200238,2021,92,365,2020,2021-12-30
2020-12-30,Routing Probability,Sacramento,0.5779998749843,0.5326464587480929,0.6241935238693921,2021,92,365,2020,2021-12-30
2020-12-30,Routing Probability,Yolo,0,0,0,2021,92,365,2020,2021-12-30
2020-12-30,Routing Probability,Sutter,0.13920464632656407,0.1114392270101429,0.1703779333623615,2021,92,365,2020,2021-12-30
2020-12-30,Routing Probability,Steamboat,0.14787619889965029,0.12034158848293985,0.1756209981359303,2021,92,365,2020,2021-12-30
2020-12-30,Routing Probability,Interior Delta,0.13491927978948556,0.10273552140211216,0.16856561460061417,2021,92,365,2020,2021-12-30
2020-12-31,Survival,Overall,0.23992515642131848,0.12372128241981831,0.35877830654105675,2021,93,366,2020,2021-12-31
2020-12-31,Survival,Sacramento,0.2561103259486439,0.11576013033543706,0.39938551868758354,2021,93,366,2020,2021-12-31
2020-12-31,Survival,Yolo,0.4576259543364872,0.23137914090682546,0.666913538526727,2021,93,366,2020,2021-12-31
2020-12-31,Survival,Sutter,0.24959734144718815,0.0983299309385179,0.41466787027257573,2021,93,366,2020,2021-12-31
2020-12-31,Survival,Steamboat,0.33694628937204824,0.1643867023235177,0.5291488011621334,2021,93,366,2020,2021-12-31
2020-12-31,Survival,Interior Delta,0.05912981835222261,0.012625431905874215,0.1267771252346666,2021,93,366,2020,2021-12-31
2020-12-31,Routing Probability,Sacramento,0.5777883357155121,0.5322678211890814,0.6240129891220734,2021,93,366,2020,2021-12-31
2020-12-31,Routing Probability,Yolo,0,0,0,2021,93,366,2020,2021-12-31
2020-12-31,Routing Probability,Sutter,0.1392396068788806,0.11137669880567441,0.17045377624958907,2021,93,366,2020,2021-12-31
2020-12-31,Routing Probability,Steamboat,0.14801849147673166,0.12034232491130001,0.17592639643225044,2021,93,366,2020,2021-12-31
2020-12-31,Routing Probability,Interior Delta,0.1349535659288756,0.10270258030010689,0.16863088885411062,2021,93,366,2020,2021-12-31
2021-01-01,Survival,Overall,0.2376073553296426,0.12012765070792931,0.35739372455479146,2021,93,1,2021,2021-01-01
2021-01-01,Survival,Sacramento,0.25355745777131317,0.11375752978383998,0.39593981888605534,2021,93,1,2021,2021-01-01
2021-01-01,Survival,Yolo,0.4553897294363343,0.22748100694832024,0.663465733572815,2021,93,1,2021,2021-01-01
2021-01-01,Survival,Sutter,0.2477483141355968,0.09690940109494663,0.41173814758117916,2021,93,1,2021,2021-01-01
2021-01-01,Survival,Steamboat,0.33342111119362366,0.16162679974318117,0.5262766297000914,2021,93,1,2021,2021-01-01
2021-01-01,Survival,Interior Delta,0.05857198607994924,0.012830666754671621,0.1249186598437724,2021,93,1,2021,2021-01-01
2021-01-01,Routing Probability,Sacramento,0.5778150527785709,0.5323286265936922,0.6240164164374978,2021,93,1,2021,2021-01-01
2021-01-01,Routing Probability,Yolo,0,0,0,2021,93,1,2021,2021-01-01
2021-01-01,Routing Probability,Sutter,0.13924418663987972,0.1113658947769654,0.17045031417119857,2021,93,1,2021,2021-01-01
2021-01-01,Routing Probability,Steamboat,0.14803146752161916,0.12034326859949214,0.1759654369232126,2021,93,1,2021,2021-01-01
2021-01-01,Routing Probability,Interior Delta,0.1349092930599302,0.10270643534951937,0.16850237314511338,2021,93,1,2021,2021-01-01
2021-01-02,Survival,Overall,0.23265689424255107,0.11385822647746713,0.3547735701681112,2021,94,2,2021,2021-01-02
2021-01-02,Survival,Sacramento,0.24836028499724755,0.10690572477121985,0.3935932527348914,2021,94,2,2021,2021-01-02
2021-01-02,Survival,Yolo,0.4453469178609598,0.212051552741705,0.6603453992990314,2021,94,2,2021,2021-01-02
